data;vazao
1981-07-13;1.7754
1981-07-14;1.7107
1981-07-15;1.5842
1981-07-16;1.5842
1981-07-17;1.5842
1981-07-18;1.5842
1981-07-19;1.5842
1981-07-20;1.5842
1981-07-21;1.5842
1981-07-22;1.5842
1981-07-23;1.5842
1981-07-24;1.5842
1981-07-25;45.1805
1981-07-26;11.4299
1981-07-27;2.5451
1981-07-28;2.4709
1981-07-29;2.2531
1981-07-30;1.841
1981-07-31;2.1122
1981-08-01;1.841
1981-08-02;1.841
1981-08-03;1.841
1981-08-04;1.7108
1981-08-05;1.7108
1981-08-06;1.7108
1981-08-07;1.7108
1981-08-08;1.7108
1981-08-09;3.3329
1981-08-10;1.841
1981-08-11;1.841
1981-08-12;1.841
1981-08-13;1.841
1981-08-14;1.841
1981-08-15;1.7108
1981-08-16;1.5842
1981-08-17;1.5842
1981-08-18;1.7108
1981-08-19;1.7108
1981-08-20;1.5842
1981-08-21;1.647
1981-08-22;1.7108
1981-08-23;1.5842
1981-08-24;1.5223
1981-08-25;1.4614
1981-08-26;1.4614
1981-08-27;3.416
1981-08-28;2.8506
1981-08-29;2.3249
1981-08-30;1.9749
1981-08-31;1.5842
1981-09-01;1.5842
1981-09-02;1.5842
1981-09-03;1.4614
1981-09-04;1.4614
1981-09-05;1.4614
1981-09-06;1.4614
1981-09-07;1.4014
1981-09-08;1.3423
1981-09-09;1.3423
1981-09-10;1.3423
1981-09-11;1.3423
1981-09-12;1.3423
1981-09-13;1.3423
1981-09-14;1.3423
1981-09-15;1.3423
1981-09-16;1.2272
1981-09-17;1.2272
1981-09-18;1.2272
1981-09-19;1.4014
1981-09-20;1.5223
1981-09-21;1.647
1981-09-22;1.7108
1981-09-23;1.7108
1981-09-24;1.841
1981-09-25;2.0431
1981-09-26;1.5842
1981-09-27;1.4614
1981-09-28;1.5223
1981-09-29;1.7108
1981-09-30;3.0081
1981-10-01;1.841
1981-10-02;2.1123
1981-10-03;2.2532
1981-10-04;3.416
1981-10-05;2.1123
1981-10-06;1.9075
1981-10-07;1.3423
1981-10-08;1.3423
1981-10-09;1.3423
1981-10-10;1.3423
1981-10-11;1.3423
1981-10-12;1.3423
1981-10-13;1.3423
1981-10-14;1.3423
1981-10-15;1.3423
1981-10-16;1.3423
1981-10-17;1.3423
1981-10-18;1.3423
1981-10-19;1.3423
1981-10-20;4.1088
1981-10-21;3.1689
1981-10-22;2.2532
1981-10-23;1.647
1981-10-24;1.4614
1981-10-25;1.3423
1981-10-26;1.3423
1981-10-27;3.6701
1981-10-28;27.2746
1981-10-29;41.5519
1981-10-30;26.948
1981-10-31;25.1751
1981-11-01;20.2526
1981-11-02;9.5761
1981-11-03;8.1366
1981-11-04;10.0755
1981-11-05;6.3595
1981-11-06;3.6701
1981-11-07;3.5846
1981-11-08;3.2505
1981-11-09;6.3595
1981-11-10;4.945
1981-11-11;4.1088
1981-11-12;3.8433
1981-11-13;3.4999
1981-11-14;3.0881
1981-11-15;2.773
1981-11-16;2.5452
1981-11-17;2.5452
1981-11-18;2.3975
1981-11-19;2.3975
1981-11-20;2.2532
1981-11-21;2.2532
1981-11-22;2.2532
1981-11-23;2.1123
1981-11-24;2.1123
1981-11-25;1.9749
1981-11-26;1.9749
1981-11-27;1.841
1981-11-28;1.841
1981-11-29;2.2532
1981-11-30;1.9749
1981-12-01;1.9749
1981-12-02;2.3249
1981-12-03;2.0431
1981-12-04;1.841
1981-12-05;1.841
1981-12-06;20.2526
1981-12-07;14.4916
1981-12-08;11.7992
1981-12-09;8.9655
1981-12-10;4.1988
1981-12-11;2.5452
1981-12-12;2.0431
1981-12-13;2.1823
1981-12-14;1.9749
1981-12-15;1.9749
1981-12-16;2.3975
1981-12-17;2.1823
1981-12-18;1.9749
1981-12-19;1.9075
1981-12-20;1.841
1981-12-21;3.1689
1981-12-22;39.6832
1981-12-23;15.7007
1981-12-24;10.4564
1981-12-25;8.6065
