folha,frac_invalida,frac_miolo,colar_px,dif_mediana,dif_p95,classe,doente
MDT_SG-22-Z-C-II-4-SE-A.tif,0.0144,0.00373,0,-7.37,47.14,furada,1
MDT_SG-22-Z-C-II-4-SE-B.tif,0.01572,0.00475,0,33.85,282.14,fora_de_nivel,1
MDT_SG-22-Z-C-II-4-SE-C.tif,0.01448,0.00375,0,-12.63,45.04,furada,1
MDT_SG-22-Z-C-II-4-SE-D.tif,0.01572,0.00475,0,-15.59,52.93,fora_de_nivel,1
MDT_SG-22-Z-C-II-4-SE-E.tif,0.01464,0.00389,0,-7.24,42.36,furada,1
MDT_SG-22-Z-C-II-4-SE-F.tif,0.01572,0.00475,0,-19.57,48.15,fora_de_nivel,1
MDT_SG-22-Z-C-II-4-SO-A.tif,0.01266,0.00253,0,12.05,122.67,furada,1
MDT_SG-22-Z-C-II-4-SO-B.tif,0.01382,0.00326,0,-16.65,41.4,fora_de_nivel,1
MDT_SG-22-Z-C-II-4-SO-C.tif,0.01274,0.00254,0,-1.0,46.31,furada,1
MDT_SG-22-Z-C-II-4-SO-D.tif,0.0136,0.00314,0,-16.5,47.66,fora_de_nivel,1
MDT_SG-22-Z-C-II-4-SO-E.tif,0.01251,0.00242,0,-10.53,39.46,furada,1
MDT_SG-22-Z-C-II-4-SO-F.tif,0.01362,0.00317,0,-7.32,41.47,furada,1
MDT_SG-22-Z-C-III-1-NE-A.tif,0.01866,0.00722,0,5.95,171.02,furada,1
MDT_SG-22-Z-C-III-1-NE-B.tif,0.01962,0.00801,0,-24.24,236.24,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-NE-C.tif,0.01863,0.00715,0,-28.55,158.83,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-NE-D.tif,0.01935,0.00786,0,30.51,288.31,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-NE-E.tif,0.01863,0.00714,0,-28.61,125.22,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-NE-F.tif,0.01935,0.00786,0,-13.33,196.83,furada,1
MDT_SG-22-Z-C-III-1-NO-A.tif,0.01642,0.00538,0,16.91,81.13,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-NO-B.tif,0.01747,0.0062,0,11.82,155.24,furada,1
MDT_SG-22-Z-C-III-1-NO-C.tif,0.01644,0.00539,0,50.98,170.44,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-NO-D.tif,0.01743,0.00621,0,-5.09,135.64,furada,1
MDT_SG-22-Z-C-III-1-NO-E.tif,0.01651,0.0054,0,18.18,114.83,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-NO-F.tif,0.01766,0.00636,0,-21.14,111.81,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-SE-A.tif,0.01857,0.00713,0,-51.99,104.22,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-SE-B.tif,0.01951,0.00795,0,-45.56,136.86,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-SE-C.tif,0.01846,0.00708,0,0.66,103.31,furada,1
MDT_SG-22-Z-C-III-1-SE-D.tif,0.01975,0.00812,0,-49.61,158.24,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-SE-E.tif,0.01846,0.00708,0,-34.57,122.3,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-SE-F.tif,0.01945,0.00793,0,10.34,149.03,furada,1
MDT_SG-22-Z-C-III-1-SO-A.tif,0.01643,0.00538,0,33.74,105.36,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-SO-B.tif,0.01761,0.00631,0,-3.03,82.23,furada,1
MDT_SG-22-Z-C-III-1-SO-C.tif,0.01652,0.00546,0,16.21,194.75,fora_de_nivel,1
MDT_SG-22-Z-C-III-1-SO-D.tif,0.01768,0.00633,0,4.19,84.64,furada,1
MDT_SG-22-Z-C-III-1-SO-E.tif,0.01695,0.00569,0,3.16,192.67,furada,1
MDT_SG-22-Z-C-III-1-SO-F.tif,0.01754,0.00626,0,-3.13,115.04,furada,1
MDT_SG-22-Z-C-III-2-NE-A.tif,0.02249,0.01064,0,12.62,196.41,furada,1
MDT_SG-22-Z-C-III-2-NE-B.tif,0.0234,0.01148,0,-46.89,198.43,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-NE-C.tif,0.02264,0.01073,0,45.11,220.15,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-NE-D.tif,0.0233,0.01142,0,-4.94,222.51,furada,1
MDT_SG-22-Z-C-III-2-NE-E.tif,0.02272,0.01081,0,100.01,365.62,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-NE-F.tif,0.02339,0.0115,0,-2.0,174.5,furada,1
MDT_SG-22-Z-C-III-2-NO-A.tif,0.02029,0.0087,0,-1.58,252.37,furada,1
MDT_SG-22-Z-C-III-2-NO-B.tif,0.0214,0.00964,0,55.69,249.76,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-NO-C.tif,0.02045,0.00879,0,9.66,264.91,furada,1
MDT_SG-22-Z-C-III-2-NO-D.tif,0.02132,0.00962,0,-32.87,200.03,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-NO-E.tif,0.02045,0.00879,0,-67.05,312.99,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-NO-F.tif,0.02153,0.00977,0,-36.54,269.68,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SE-A.tif,0.02248,0.01064,0,28.15,349.42,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SE-B.tif,0.02346,0.01153,0,-31.76,173.72,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SE-C.tif,0.02255,0.01071,0,0.04,199.2,furada,1
MDT_SG-22-Z-C-III-2-SE-D.tif,0.02362,0.01164,0,-9.33,199.45,furada,1
MDT_SG-22-Z-C-III-2-SE-E.tif,0.02253,0.01069,0,-105.33,280.11,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SE-F.tif,0.0234,0.0115,0,22.46,314.98,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SO-A.tif,0.02029,0.00869,0,-36.51,109.44,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SO-B.tif,0.02161,0.0098,0,40.59,257.62,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SO-C.tif,0.02037,0.00876,0,-39.98,241.71,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SO-D.tif,0.02168,0.00986,0,20.0,274.54,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SO-E.tif,0.02072,0.00899,0,-18.6,214.13,fora_de_nivel,1
MDT_SG-22-Z-C-III-2-SO-F.tif,0.02164,0.00987,0,-12.48,272.23,furada,1
MDT_SG-22-Z-C-III-3-NE-A.tif,0.01853,0.0071,0,-26.8,106.86,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-NE-B.tif,0.01945,0.00793,0,6.54,122.35,furada,1
MDT_SG-22-Z-C-III-3-NE-C.tif,0.01863,0.00718,0,-6.11,79.97,furada,1
MDT_SG-22-Z-C-III-3-NE-D.tif,0.01953,0.008,0,-16.47,94.88,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-NE-E.tif,0.01846,0.00708,0,11.04,116.21,furada,1
MDT_SG-22-Z-C-III-3-NE-F.tif,0.01999,0.00829,0,-51.19,116.05,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-NO-A.tif,0.01704,0.00576,0,11.81,192.65,furada,1
MDT_SG-22-Z-C-III-3-NO-B.tif,0.01775,0.00638,0,-11.05,120.45,furada,1
MDT_SG-22-Z-C-III-3-NO-C.tif,0.01689,0.00568,0,12.17,205.2,furada,1
MDT_SG-22-Z-C-III-3-NO-D.tif,0.01751,0.00627,0,28.0,136.91,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-NO-E.tif,0.01688,0.00568,0,-49.83,200.24,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-NO-F.tif,0.01759,0.00629,0,73.84,185.82,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SE-A.tif,0.01854,0.00713,0,27.1,180.38,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SE-B.tif,0.01982,0.00819,0,-37.53,138.11,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SE-C.tif,0.01892,0.00738,0,-41.94,177.84,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SE-D.tif,0.01991,0.00826,0,-7.2,81.23,furada,1
MDT_SG-22-Z-C-III-3-SE-E.tif,0.01878,0.0073,0,-25.97,241.65,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SE-F.tif,0.01997,0.00833,0,47.71,315.81,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SO-A.tif,0.01696,0.00573,0,-21.54,207.07,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SO-B.tif,0.01745,0.00621,0,61.62,170.58,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SO-C.tif,0.01694,0.00571,0,-5.59,186.14,furada,1
MDT_SG-22-Z-C-III-3-SO-D.tif,0.01751,0.00627,0,152.01,169.31,fora_de_nivel,1
MDT_SG-22-Z-C-III-3-SO-E.tif,0.01686,0.00566,0,-3.2,47.53,furada,1
MDT_SG-22-Z-C-III-3-SO-F.tif,0.01756,0.0063,0,71.52,212.91,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NE-A.tif,0.02265,0.01077,0,-39.62,191.47,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NE-B.tif,0.0234,0.0115,0,-23.95,285.87,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NE-C.tif,0.02265,0.01077,0,-76.32,140.78,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NE-D.tif,0.0236,0.01165,0,-44.6,226.53,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NE-E.tif,0.0226,0.01075,0,-99.15,199.77,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NE-F.tif,0.02379,0.01178,0,-47.05,278.42,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NO-A.tif,0.02066,0.00893,0,-51.24,206.59,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NO-B.tif,0.02176,0.00997,0,-36.67,238.98,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NO-C.tif,0.02058,0.0089,0,-46.18,138.27,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NO-D.tif,0.0217,0.00994,0,6.1,219.33,furada,1
MDT_SG-22-Z-C-III-4-NO-E.tif,0.0207,0.009,0,-19.61,132.73,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-NO-F.tif,0.02179,0.00998,0,6.39,218.93,furada,1
MDT_SG-22-Z-C-III-4-SE-A.tif,0.02254,0.01071,0,-20.44,225.79,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-SE-B.tif,0.02369,0.01171,0,-57.56,209.06,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-SE-C.tif,0.0231,0.0111,0,-48.36,177.09,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-SE-D.tif,0.02369,0.01171,0,-44.04,160.48,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-SE-E.tif,0.02283,0.01093,0,-3.95,184.85,furada,1
MDT_SG-22-Z-C-III-4-SE-F.tif,0.0236,0.01168,0,-46.56,188.21,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-SO-A.tif,0.02058,0.00894,0,1.6,104.7,furada,1
MDT_SG-22-Z-C-III-4-SO-B.tif,0.02163,0.00988,0,14.08,153.65,furada,1
MDT_SG-22-Z-C-III-4-SO-C.tif,0.02074,0.00903,0,4.27,125.03,furada,1
MDT_SG-22-Z-C-III-4-SO-D.tif,0.02163,0.00988,0,24.98,125.64,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-SO-E.tif,0.02058,0.00892,0,33.41,124.66,fora_de_nivel,1
MDT_SG-22-Z-C-III-4-SO-F.tif,0.0217,0.00992,0,-15.54,162.46,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-NE-A.tif,0.01475,0.00397,0,-18.31,37.81,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-NE-B.tif,0.01587,0.00483,0,-2.09,41.25,furada,1
MDT_SG-22-Z-C-V-2-NE-C.tif,0.01482,0.00398,0,-5.09,37.87,furada,1
MDT_SG-22-Z-C-V-2-NE-D.tif,0.01562,0.00471,0,-23.6,39.78,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-NE-E.tif,0.01482,0.00398,0,2.35,48.74,furada,1
MDT_SG-22-Z-C-V-2-NE-F.tif,0.01572,0.00478,0,-11.52,42.62,furada,1
MDT_SG-22-Z-C-V-2-NO-A.tif,0.01256,0.00245,0,-12.97,46.72,furada,1
MDT_SG-22-Z-C-V-2-NO-B.tif,0.01382,0.00323,0,4.98,39.51,furada,1
MDT_SG-22-Z-C-V-2-NO-C.tif,0.01256,0.00245,0,-8.55,75.48,furada,1
MDT_SG-22-Z-C-V-2-NO-D.tif,0.01368,0.00318,0,5.0,46.8,furada,1
MDT_SG-22-Z-C-V-2-NO-E.tif,0.0128,0.00251,0,3.67,95.22,furada,1
MDT_SG-22-Z-C-V-2-NO-F.tif,0.01368,0.00318,0,-2.39,58.27,furada,1
MDT_SG-22-Z-C-V-2-SE-A.tif,0.01475,0.00397,0,-7.76,57.65,furada,1
MDT_SG-22-Z-C-V-2-SE-B.tif,0.01587,0.00486,0,1.54,45.22,furada,1
MDT_SG-22-Z-C-V-2-SE-C.tif,0.01481,0.00402,0,-4.05,48.0,furada,1
MDT_SG-22-Z-C-V-2-SE-D.tif,0.01587,0.00486,0,-5.09,50.67,furada,1
MDT_SG-22-Z-C-V-2-SE-E.tif,0.01473,0.00395,0,856.53,888.37,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-SE-F.tif,0.01587,0.00486,0,851.07,897.9,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-SO-A.tif,0.01253,0.00244,0,11.38,148.99,furada,1
MDT_SG-22-Z-C-V-2-SO-B.tif,0.014,0.0033,0,30.01,152.68,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-SO-C.tif,0.01258,0.00246,0,-32.56,193.88,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-SO-D.tif,0.01391,0.0033,0,30.11,125.6,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-SO-E.tif,0.01265,0.00246,0,865.08,971.25,fora_de_nivel,1
MDT_SG-22-Z-C-V-2-SO-F.tif,0.01378,0.00325,0,869.73,958.67,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NE-A.tif,0.01466,0.00394,0,962.85,241.27,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NE-B.tif,0.0158,0.00484,0,893.48,261.65,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NE-C.tif,0.01466,0.00394,0,1175.49,221.16,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NE-D.tif,0.01587,0.00486,0,1151.89,245.12,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NE-E.tif,0.03473,0.02325,0,1082.91,92.78,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NE-F.tif,0.01572,0.00478,0,1176.62,80.96,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NO-A.tif,0.01292,0.0026,0,906.44,87.04,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NO-B.tif,0.01384,0.00329,0,890.21,39.45,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NO-C.tif,0.01278,0.00255,0,931.03,118.65,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NO-D.tif,0.01391,0.0033,0,939.17,210.4,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NO-E.tif,0.01293,0.00259,0,935.46,115.64,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-NO-F.tif,0.01375,0.00326,0,1030.08,105.57,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SE-A.tif,0.01483,0.00402,0,1130.95,82.47,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SE-B.tif,0.016,0.00497,0,1203.49,76.52,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SE-C.tif,0.01466,0.00393,0,1199.7,95.02,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SE-D.tif,0.0161,0.00499,0,1305.96,137.5,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SE-E.tif,0.01472,0.00397,0,1257.15,70.5,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SE-F.tif,0.01594,0.00491,0,1255.57,91.05,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SO-A.tif,0.01303,0.00268,0,1050.74,116.45,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SO-B.tif,0.01375,0.00326,0,1095.43,99.62,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SO-C.tif,0.01297,0.00268,0,1092.54,118.99,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SO-D.tif,0.01382,0.00328,0,1199.63,114.22,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SO-E.tif,0.01312,0.00273,0,1146.94,76.86,fora_de_nivel,1
MDT_SG-22-Z-C-V-4-SO-F.tif,0.01375,0.00326,0,1199.46,63.81,fora_de_nivel,1
MDT_SG-22-Z-C-VI-1-NE-A.tif,0.01872,0.00724,0,7.75,219.33,furada,1
MDT_SG-22-Z-C-VI-1-NE-B.tif,0.01994,0.0083,0,69.13,295.56,fora_de_nivel,1
MDT_SG-22-Z-C-VI-1-NE-C.tif,0.01892,0.00738,0,-8.06,77.07,furada,1
MDT_SG-22-Z-C-VI-1-NE-D.tif,0.01992,0.0083,0,11.78,331.98,furada,1
MDT_SG-22-Z-C-VI-1-NE-E.tif,0.01903,0.00747,0,-10.94,84.51,furada,1
MDT_SG-22-Z-C-VI-1-NE-F.tif,0.01992,0.0083,0,-5.82,258.13,furada,1
MDT_SG-22-Z-C-VI-1-NO-A.tif,0.01689,0.0057,0,-7.93,35.6,furada,1
MDT_SG-22-Z-C-VI-1-NO-B.tif,0.01764,0.00633,0,-8.62,73.72,furada,1
MDT_SG-22-Z-C-VI-1-NO-C.tif,0.01694,0.00571,0,-8.12,67.15,furada,1
MDT_SG-22-Z-C-VI-1-NO-D.tif,0.01752,0.00627,0,-4.19,170.66,furada,1
MDT_SG-22-Z-C-VI-1-NO-E.tif,0.0171,0.00579,0,-25.31,61.35,fora_de_nivel,1
MDT_SG-22-Z-C-VI-1-NO-F.tif,0.01774,0.00641,0,-6.06,163.55,furada,1
MDT_SG-22-Z-C-VI-1-SE-A.tif,0.01876,0.00733,0,-8.71,52.2,furada,1
MDT_SG-22-Z-C-VI-1-SE-B.tif,0.02,0.00833,0,-22.44,99.56,fora_de_nivel,1
MDT_SG-22-Z-C-VI-1-SE-C.tif,0.01894,0.00746,0,-8.88,54.86,furada,1
MDT_SG-22-Z-C-VI-1-SE-D.tif,0.02009,0.00841,0,-10.97,52.63,furada,1
MDT_SG-22-Z-C-VI-1-SE-E.tif,0.01894,0.00744,0,859.1,887.87,fora_de_nivel,1
MDT_SG-22-Z-C-VI-1-SE-F.tif,0.02007,0.0084,0,847.87,890.91,fora_de_nivel,1
MDT_SG-22-Z-C-VI-1-SO-A.tif,0.01688,0.0057,0,-10.3,44.35,furada,1
MDT_SG-22-Z-C-VI-1-SO-B.tif,0.01796,0.00651,0,-13.45,43.91,furada,1
MDT_SG-22-Z-C-VI-1-SO-C.tif,0.01687,0.00569,0,-5.19,108.83,furada,1
MDT_SG-22-Z-C-VI-1-SO-D.tif,0.01791,0.00651,0,-11.35,123.99,furada,1
MDT_SG-22-Z-C-VI-1-SO-E.tif,0.01695,0.00572,0,848.94,897.84,fora_de_nivel,1
MDT_SG-22-Z-C-VI-1-SO-F.tif,0.01783,0.00647,0,853.11,967.05,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-NE-A.tif,0.02291,0.01097,0,12.94,195.82,furada,1
MDT_SG-22-Z-C-VI-2-NE-B.tif,0.02374,0.01176,0,-13.74,195.65,furada,1
MDT_SG-22-Z-C-VI-2-NE-C.tif,0.02301,0.01106,0,-16.5,208.56,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-NE-D.tif,0.0237,0.01175,0,32.38,236.91,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-NE-E.tif,0.02308,0.01112,0,28.89,244.36,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-NE-F.tif,0.02378,0.01182,0,2.16,226.19,furada,1
MDT_SG-22-Z-C-VI-2-NO-A.tif,0.02064,0.00898,0,38.42,165.12,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-NO-B.tif,0.02199,0.01013,0,-17.93,152.74,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-NO-C.tif,0.02075,0.00907,0,19.0,386.48,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-NO-D.tif,0.02185,0.01004,0,6.34,316.55,furada,1
MDT_SG-22-Z-C-VI-2-NO-E.tif,0.02099,0.0092,0,-50.09,223.86,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-NO-F.tif,0.02192,0.01009,0,48.72,390.2,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-SE-A.tif,0.02291,0.01099,0,-9.03,313.16,furada,1
MDT_SG-22-Z-C-VI-2-SE-B.tif,0.02378,0.01182,0,49.79,268.09,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-SE-C.tif,0.02314,0.01119,0,-21.19,430.85,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-SE-D.tif,0.02386,0.01186,0,35.16,314.3,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-SE-E.tif,0.02308,0.01115,0,904.76,1157.69,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-SE-F.tif,0.02415,0.01209,0,971.07,988.95,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-SO-A.tif,0.0209,0.00917,0,-6.74,144.52,furada,1
MDT_SG-22-Z-C-VI-2-SO-B.tif,0.02206,0.01018,0,36.75,259.63,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-SO-C.tif,0.02099,0.00925,0,-14.02,84.9,furada,1
MDT_SG-22-Z-C-VI-2-SO-D.tif,0.02199,0.01012,0,-11.07,211.44,furada,1
MDT_SG-22-Z-C-VI-2-SO-E.tif,0.02105,0.00926,0,862.37,895.76,fora_de_nivel,1
MDT_SG-22-Z-C-VI-2-SO-F.tif,0.02183,0.01005,0,892.5,1071.75,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NE-A.tif,0.01893,0.00743,0,953.67,235.76,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NE-B.tif,0.02001,0.00837,0,860.0,35.52,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NE-C.tif,0.01886,0.00741,0,1058.16,198.13,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NE-D.tif,0.02017,0.00848,0,858.68,44.83,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NE-E.tif,0.01886,0.00741,0,1101.25,222.94,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NE-F.tif,0.02001,0.00838,0,885.0,246.54,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NO-A.tif,0.01702,0.00577,0,937.44,220.89,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NO-B.tif,0.01784,0.00653,0,875.97,175.03,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NO-C.tif,0.01689,0.0057,0,1178.04,222.91,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NO-D.tif,0.01798,0.00661,0,1075.11,209.73,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NO-E.tif,0.01696,0.00572,0,1238.86,89.16,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-NO-F.tif,0.01785,0.00654,0,1286.9,146.27,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SE-A.tif,0.01894,0.00743,0,1246.82,319.76,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SE-B.tif,0.02003,0.00839,0,1008.79,245.46,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SE-C.tif,0.01907,0.00754,0,1414.6,226.26,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SE-D.tif,0.02013,0.00844,0,1202.48,270.62,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SE-E.tif,0.01907,0.00754,0,1398.44,143.51,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SE-F.tif,0.02005,0.00841,0,1325.6,225.8,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SO-A.tif,0.01703,0.00578,0,1288.49,146.51,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SO-B.tif,0.01791,0.00659,0,1388.06,178.3,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SO-C.tif,0.01688,0.00574,0,1334.81,118.46,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SO-D.tif,0.018,0.00661,0,1432.87,139.83,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SO-E.tif,0.01689,0.00574,0,1239.26,110.14,fora_de_nivel,1
MDT_SG-22-Z-C-VI-3-SO-F.tif,0.01785,0.00654,0,1319.94,84.66,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NE-A.tif,0.02315,0.01118,0,894.89,180.61,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NE-B.tif,0.024,0.01199,0,1000.17,239.05,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NE-C.tif,0.02302,0.0111,0,905.64,287.31,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NE-D.tif,0.024,0.01199,0,891.17,245.68,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NE-E.tif,0.02312,0.01119,0,883.21,199.67,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NE-F.tif,0.02405,0.01203,0,919.04,320.93,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NO-A.tif,0.02105,0.00926,0,855.6,36.04,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NO-B.tif,0.02182,0.01005,0,869.88,132.56,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NO-C.tif,0.02099,0.00924,0,891.49,208.64,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NO-D.tif,0.02207,0.01023,0,866.39,96.64,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NO-E.tif,0.02089,0.00919,0,877.57,162.54,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-NO-F.tif,0.02216,0.0103,0,970.44,238.52,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SE-A.tif,0.02321,0.01123,0,1157.72,237.46,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SE-B.tif,0.02443,0.01202,0,1213.69,260.66,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SE-C.tif,0.02324,0.01126,0,1022.11,234.07,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SE-D.tif,0.02403,0.01205,0,1240.61,255.92,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SE-E.tif,0.02313,0.01119,0,910.87,188.58,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SE-F.tif,0.02416,0.01213,0,1016.29,215.48,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SO-A.tif,0.02097,0.00922,0,879.29,135.76,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SO-B.tif,0.02201,0.01021,0,1067.92,231.24,fora_de_nivel,1
MDT_SG-22-Z-C-VI-4-SO-C.tif,0.021,0.00929,0,972.1,242.9,fora_de_nivel,1
